user_id,month,category,monthly_category_spending,total_expense,monthly_income,percentage_of_income,percentage_of_expenses
U0006,2018-05,Fuel,2322.44,21219.82,,,10.944673423242987
U0006,2018-05,Groceries,1910.29,21219.82,,,9.002385505626345
U0006,2018-05,Miscellaneous,1682.93,21219.82,,,7.930934381158747
U0006,2018-05,Other,252.62,21219.82,,,1.1904907770188438
U0006,2018-06,Bills,19670.36,39715.28,148020.81,13.288915254551034,49.52844346055221
U0006,2018-06,Food,1249.16,39715.28,148020.81,0.8439083666681733,3.1452881611309302
U0006,2018-06,Fuel,963.75,39715.28,148020.81,0.6510908837750584,2.4266478796070428
U0006,2018-06,Groceries,397.61,39715.28,148020.81,0.26861763558786095,1.001151194200318
U0006,2018-06,Miscellaneous,9050.769999999999,39715.28,148020.81,6.114525383289011,22.789138084888233
U0006,2018-06,Other,2468.49,39715.28,148020.81,1.6676641615459338,6.215466691913036
U0006,2018-06,Shopping,5915.14,39715.28,148020.81,3.996154324516938,14.893864527708228
U0006,2018-07,Bills,14343.779999999999,157371.88,,,9.114576250852439
U0006,2018-07,Food,1251.19,157371.88,,,0.795053093348062
U0006,2018-07,Fuel,3373.49,157371.88,,,2.143642180547122
U0006,2018-07,Groceries,526.15,157371.88,,,0.334335460693486
U0006,2018-07,Rent,135433.22,157371.88,,,86.0593518994626
U0006,2018-07,Shopping,2444.05,157371.88,,,1.553041115096293
U0006,2018-08,Bills,6106.95,16263.91,,,37.5490887492614
U0006,2018-08,Food,606.23,16263.91,,,3.7274554519792598
U0006,2018-08,Miscellaneous,1067.47,16263.91,,,6.563427859598338
U0006,2018-08,Rent,7881.55,16263.91,,,48.460364082191795
U0006,2018-08,Subscription,601.71,16263.91,,,3.699663856969204
U0006,2018-09,Bills,30417.16,49559.75,,,61.37472444877143
U0006,2018-09,Food,1055.53,49559.75,,,2.12981300349578
U0006,2018-09,Fuel,3273.45,49559.75,,,6.605057531565434
U0006,2018-09,Groceries,482.74,49559.75,,,0.9740565680819617
U0006,2018-09,Insurance,14042.87,49559.75,,,28.3352317152528
U0006,2018-09,Shopping,288.0,49559.75,,,0.581116732832591
U0006,2018-10,Bills,19903.370000000003,28075.93,,,70.8912224813212
U0006,2018-10,Food,143.32,28075.93,,,0.5104728498753203
U0006,2018-10,Fuel,5886.68,28075.93,,,20.96699913413376
U0006,2018-10,Other,2142.56,28075.93,,,7.631305534669733
U0006,2018-11,Bills,4787.86,9721.09,813.4,588.6230636833046,49.252295781645884
U0006,2018-11,Food,293.29,9721.09,813.4,36.057290386033934,3.01704849970528
U0006,2018-11,Groceries,2277.3599999999997,9721.09,813.4,279.98032948119004,23.42700252749434
U0006,2018-11,Miscellaneous,500.83,9721.09,813.4,61.57241209736907,5.151994272247248
U0006,2018-11,Other,1861.75,9721.09,813.4,228.8849274649619,19.15165891890724
U0006,2018-12,Bills,17585.69,58722.43,49110.75,35.80822935915253,29.94714285495338
U0006,2018-12,Food,660.77,58722.43,49110.75,1.3454691691737553,1.125242943795071
U0006,2018-12,Groceries,4552.09,58722.43,49110.75,9.269029693091635,7.75187607188599
U0006,2018-12,Miscellaneous,483.6,58722.43,49110.75,0.9847131228906095,0.8235354020601668
U0006,2018-12,Rent,35440.28,58722.43,49110.75,72.16399668097107,60.3522027273054
U0006,2019-01,Bills,6598.3099999999995,8582.17,,,76.88393494885327
U0006,2019-01,Food,685.65,8582.17,,,7.98923815305453
U0006,2019-01,Shopping,1139.42,8582.17,,,13.276595546347835
U0006,2019-01,Subscription,158.79,8582.17,,,1.8502313517443723
U0006,2019-02,Bills,25659.52,47673.0,,,53.8240093973528
U0006,2019-02,Food,1668.8899999999999,47673.0,,,3.500702703836553
U0006,2019-02,Fuel,4380.55,47673.0,,,9.188744152874794
U0006,2019-02,Groceries,753.31,47673.0,,,1.5801606779518802
U0006,2019-02,Other,809.51,47673.0,,,1.6980471126213998
U0006,2019-02,Shopping,14174.6,47673.0,,,29.732972542109792
U0006,2019-02,Subscription,226.62,47673.0,,,0.4753634132527846
U0006,2019-03,Bills,18156.57,29770.41,,,60.988646108669656
U0006,2019-03,Food,3874.65,29770.41,,,13.015104595469126
U0006,2019-03,Fuel,3883.96,29770.41,,,13.046377258492578
U0006,2019-03,Groceries,1029.93,29770.41,,,3.45957613617011
U0006,2019-03,Shopping,2825.3,29770.41,,,9.49029590119854
U0006,2019-04,Bills,17969.7,81429.56,,,22.067784720929353
U0006,2019-04,Food,3497.76,81429.56,,,4.295442588661906
U0006,2019-04,Fuel,10626.93,81429.56,,,13.05045735234232
U0006,2019-04,Groceries,703.5,81429.56,,,0.8639368799241947
U0006,2019-04,Investment,46386.55,81429.56,,,56.96524701840462
U0006,2019-04,Other,2245.12,81429.56,,,2.7571314397376088
U0006,2019-05,Bills,29689.92,48947.65,43452.98,68.32654515294462,60.656476868654565
U0006,2019-05,Groceries,1390.15,48947.65,43452.98,3.1992052098613257,2.8400750597832585
U0006,2019-05,Miscellaneous,120.0,48947.65,43452.98,0.2761605763287121,0.24515987999423872
U0006,2019-05,Other,1173.71,48947.65,43452.98,2.701103583689772,2.3978883562336497
U0006,2019-05,Rent,15867.82,48947.65,43452.98,36.51721930233553,32.41794039141818
U0006,2019-05,Shopping,706.05,48947.65,43452.98,1.6248597909740596,1.442459443916102
U0006,2019-06,Bills,21302.55,36337.38,,,58.62434220629006
U0006,2019-06,Food,1027.42,36337.38,,,2.827446557787051
U0006,2019-06,Fuel,2724.63,36337.38,,,7.49814653670683
U0006,2019-06,Groceries,842.48,36337.38,,,2.3184940686422637
U0006,2019-06,Insurance,8967.86,36337.38,,,24.679434785887153
U0006,2019-06,Other,99.29,36337.38,,,0.27324479640524446
U0006,2019-06,Shopping,577.3,36337.38,,,1.58872213681889
U0006,2019-06,Subscription,795.85,36337.38,,,2.190168911462522
U0006,2019-07,Bills,9718.66,36816.6,,,26.397494608410337
U0006,2019-07,Food,1905.1399999999999,36816.6,,,5.174676640428502
U0006,2019-07,Fuel,7006.4,36816.6,,,19.030546003704853
U0006,2019-07,Insurance,8427.55,36816.6,,,22.890625424400948
U0006,2019-07,Miscellaneous,5632.38,36816.6,,,15.298479490229951
U0006,2019-07,Other,3977.47,36816.6,,,10.803469087313875
U0006,2019-07,Subscription,149.0,36816.6,,,0.4047087455115356
U0006,2019-08,Bills,1132.75,6360.22,,,17.809918524830902
U0006,2019-08,Food,475.65,6360.22,,,7.478514894138881
U0006,2019-08,Fuel,3490.36,6360.22,,,54.877975919071986
U0006,2019-08,Groceries,300.0,6360.22,,,4.716817971705381
U0006,2019-08,Miscellaneous,529.16,6360.22,,,8.319837993025397
U0006,2019-08,Subscription,432.3,6360.22,,,6.796934697227454
U0006,2019-09,Bills,29536.8,31737.48,,,93.06599011641757
U0006,2019-09,Food,1071.8,31737.48,,,3.377079717734363
U0006,2019-09,Groceries,1128.88,31737.48,,,3.556930165848077
U0006,2019-11,Shopping,16700.17,16700.17,,,100.0
U0007,2018-01,Bills,2618.8,54449.9,,,4.809558878896013
U0007,2018-01,Food,116.0,54449.9,,,0.21303987702456753
U0007,2018-01,Other,449.96999999999997,54449.9,,,0.8263927022822813
U0007,2018-01,Rent,44800.94,54449.9,,,82.27919610504335
U0007,2018-01,Shopping,5951.3099999999995,54449.9,,,10.929882332198956
U0007,2018-01,Subscription,512.88,54449.9,,,0.9419301045548292
U0007,2018-02,Bills,7195.92,104124.94,,,6.91085152125898
U0007,2018-02,Food,234.13,104124.94,,,0.22485487146499195
U0007,2018-02,Insurance,8531.19,104124.94,,,8.193224409060884
U0007,2018-02,Miscellaneous,14131.51,104124.94,,,13.57168609172788
U0007,2018-02,Other,3673.63,104124.94,,,3.528098071413054
U0007,2018-02,Rent,67399.85,104124.94,,,64.72978519843565
U0007,2018-02,Shopping,2958.71,104124.94,,,2.8414998366385613
U0007,2018-03,Bills,21619.75,25206.3,,,85.77121592617719
U0007,2018-03,Food,567.8399999999999,25206.3,,,2.2527701407981335
U0007,2018-03,Groceries,1659.33,25206.3,,,6.58299710786589
U0007,2018-03,Miscellaneous,431.87,25206.3,,,1.713341505893368
U0007,2018-03,Other,85.53,25206.3,,,0.3393199319217815
U0007,2018-03,Shopping,841.98,25206.3,,,3.34035538734364
U0007,2018-04,Bills,32900.05,44534.19,35678.35,92.21292464477759,73.87593666798476
U0007,2018-04,Groceries,2089.03,44534.19,35678.35,5.855175477565528,4.6908453931687095
U0007,2018-04,Miscellaneous,647.81,44534.19,35678.35,1.815694952260965,1.454635191523636
U0007,2018-04,Rent,8269.39,44534.19,35678.35,23.177613314517068,18.56863232496201
U0007,2018-04,Shopping,627.9100000000001,44534.19,35678.35,1.7599188303270754,1.4099504223608874
U0007,2018-05,Bills,11057.74,25689.59,47228.53,23.41326312718181,43.043660875864504
U0007,2018-05,Food,1032.42,25689.59,47228.53,2.1860091770800403,4.018826302794245
U0007,2018-05,Groceries,2714.4700000000003,25689.59,47228.53,5.747521678104317,10.566420094676483
U0007,2018-05,Insurance,8380.51,25689.59,47228.53,17.744592092957372,32.62220222276805
U0007,2018-05,Other,2504.4500000000003,25689.59,47228.53,5.302832842775332,9.748890503896716
U0007,2018-06,Bills,34939.380000000005,47229.56,,,73.97778001742978
U0007,2018-06,Entertainment,1188.9299999999998,47229.56,,,2.5173429521680912
U0007,2018-06,Food,116.0,47229.56,,,0.2456088940909041
U0007,2018-06,Fuel,2652.67,47229.56,,,5.61654607834585
U0007,2018-06,Miscellaneous,1126.18,47229.56,,,2.3844812443732275
U0007,2018-06,Shopping,7040.08,47229.56,,,14.90608847509907
U0007,2018-06,Subscription,166.32,47229.56,,,0.3521523384930963
U0007,2018-07,Bills,5008.7300000000005,11390.220000000001,,,43.97395309309214
U0007,2018-07,Food,651.28,11390.220000000001,,,5.717887801991532
U0007,2018-07,Groceries,3267.33,11390.220000000001,,,28.685398526103974
U0007,2018-07,Other,2300.28,11390.220000000001,,,20.195220109883742
U0007,2018-07,Subscription,162.6,11390.220000000001,,,1.4275404689286069
U0007,2018-08,Bills,1851.55,7184.219999999999,,,25.772456856833454
U0007,2018-08,Food,338.4,7184.219999999999,,,4.71032345891412
U0007,2018-08,Fuel,2151.16,7184.219999999999,,,29.94284696181353
U0007,2018-08,Groceries,2048.4700000000003,7184.219999999999,,,28.513464231329227
U0007,2018-08,Miscellaneous,378.72,7184.219999999999,,,5.271553488061335
U0007,2018-08,Other,415.92,7184.219999999999,,,5.789355003048349
U0007,2018-09,Bills,11595.400000000001,69808.64,,,16.6102648611977
U0007,2018-09,Food,180.49,69808.64,,,0.25854965803659835
U0007,2018-09,Investment,3360.14,69808.64,,,4.8133583464740175
U0007,2018-09,Rent,54425.62,69808.64,,,77.96401706149841
U0007,2018-09,Subscription,246.99,69808.64,,,0.35381007279328175
U0007,2018-10,Bills,5918.68,11136.74,,,53.14553451009901
U0007,2018-10,Food,1905.09,11136.74,,,17.106352487352673
U0007,2018-10,Groceries,3312.9700000000003,11136.74,,,29.748113002548326
U0007,2018-11,Bills,8999.93,23351.96,,,38.54036235074058
U0007,2018-11,Food,8309.619999999999,23351.96,,,35.58425074383478
U0007,2018-11,Groceries,916.82,23351.96,,,3.9260944263350916
U0007,2018-11,Miscellaneous,426.38,23351.96,,,1.8258852790087
U0007,2018-11,Shopping,4699.21,23351.96,,,20.12340720008085
U0007,2018-12,Bills,14568.36,30502.399999999998,,,47.76135648342426
U0007,2018-12,Food,1755.85,30502.399999999998,,,5.756432280738565
U0007,2018-12,Fuel,3348.6,30502.399999999998,,,10.978152538816618
U0007,2018-12,Groceries,662.23,30502.399999999998,,,2.171075062945867
U0007,2018-12,Other,1194.8,30502.399999999998,,,3.9170688208141
U0007,2018-12,Shopping,8972.56,30502.399999999998,,,29.415914813260596
U0007,2019-01,Bills,8312.15,73831.52,,,11.258267471670635
U0007,2019-01,Fuel,4038.61,73831.52,,,5.470035020273184
U0007,2019-01,Groceries,1101.76,73831.52,,,1.492262383328963
U0007,2019-01,Insurance,8142.13,73831.52,,,11.027986420975756
U0007,2019-01,Investment,39760.57,73831.52,,,53.85311043305081
U0007,2019-01,Miscellaneous,3475.39,73831.52,,,4.707190099838118
U0007,2019-01,Rent,7715.14,73831.52,,,10.449656190201692
U0007,2019-01,Shopping,562.61,73831.52,,,0.7620187150420308
U0007,2019-01,Subscription,723.16,73831.52,,,0.9794732656188033
U0007,2019-02,Bills,13231.01,18064.0,,,73.24518379096546
U0007,2019-02,Food,695.6,18064.0,,,3.850752878653676
U0007,2019-02,Groceries,1268.01,18064.0,,,7.01954162976085
U0007,2019-02,Miscellaneous,2869.38,18064.0,,,15.884521700620018
U0007,2019-03,Bills,8441.539999999999,16802.52,139544.41,6.049357333625903,50.23972594587002
U0007,2019-03,Entertainment,484.46,16802.52,139544.41,0.3471726312791748,2.8832579874923523
U0007,2019-03,Food,3869.66,16802.52,139544.41,2.7730670114266847,23.030235940799354
U0007,2019-03,Fuel,2501.16,16802.52,139544.41,1.7923756315283428,14.88562429921226
U0007,2019-03,Miscellaneous,1170.69,16802.52,139544.41,0.8389372243574644,6.967347754979611
U0007,2019-03,Other,335.01,16802.52,139544.41,0.2400741097404045,1.9938080716463957
U0007,2019-04,Bills,20128.14,27712.39,,,72.63227747588714
U0007,2019-04,Food,151.83,27712.39,,,0.5478776821486707
U0007,2019-04,Groceries,4547.93,27712.39,,,16.411179259529764
U0007,2019-04,Miscellaneous,262.69,27712.39,,,0.9479153548286524
U0007,2019-04,Other,1947.39,27712.39,,,7.0271456197029565
U0007,2019-04,Subscription,674.41,27712.39,,,2.4336046079028186
U0007,2019-05,Bills,8621.6,18610.96,,,46.325391059891594
U0007,2019-05,Food,1382.28,18610.96,,,7.427236424128577
U0007,2019-05,Fuel,3402.93,18610.96,,,18.284548459617344
U0007,2019-05,Groceries,3551.91,18610.96,,,19.08504451140618
U0007,2019-05,Other,1652.24,18610.96,,,8.877779544956306
U0007,2019-06,Bills,10657.24,22004.19,,,48.432775757707965
U0007,2019-06,Food,3443.7299999999996,22004.19,,,15.650337503902664
U0007,2019-06,Fuel,3393.35,22004.19,,,15.421381109688657
U0007,2019-06,Groceries,3078.99,22004.19,,,13.992744109190113
U0007,2019-06,Miscellaneous,1013.9,22004.19,,,4.6077587950294925
U0007,2019-06,Other,416.98,22004.19,,,1.8950027244811103
U0007,2019-07,Bills,21746.39,52244.26,,,41.624457883028676
U0007,2019-07,Entertainment,2026.8100000000002,52244.26,,,3.8794883878152358
U0007,2019-07,Food,2610.49,52244.26,,,4.996702030041194
U0007,2019-07,Insurance,8358.0,52244.26,,,15.997929724719997
U0007,2019-07,Miscellaneous,1064.81,52244.26,,,2.038137778198026
U0007,2019-07,Rent,15573.76,52244.26,,,29.809514002112387
U0007,2019-07,Shopping,864.0,52244.26,,,1.6537701940844793
U0007,2019-08,Bills,4819.09,24022.88,35534.17,13.561847652555272,20.060417402076684
U0007,2019-08,Entertainment,1504.99,24022.88,35534.17,4.235331794720406,6.264819205690575
U0007,2019-08,Food,2619.0,24022.88,35534.17,7.370370547560279,10.902106658319068
U0007,2019-08,Fuel,2698.27,24022.88,35534.17,7.593451598841342,11.232083746828025
U0007,2019-08,Groceries,4391.53,24022.88,35534.17,12.358611443576702,18.280614147845718
U0007,2019-08,Insurance,7990.0,24022.88,35534.17,22.485399264989166,33.25995883923992
U0007,2019-09,Bills,28717.44,38278.03,,,75.02329665345891
U0007,2019-09,Food,1657.06,38278.03,,,4.3290106622519495
U0007,2019-09,Fuel,2669.52,38278.03,,,6.974026615267295
U0007,2019-09,Groceries,4454.06,38278.03,,,11.636074270279845
U0007,2019-09,Other,779.95,38278.03,,,2.0375917987419943
U0007,2019-11,Shopping,34231.0,34231.0,,,100.0
U0008,2018-01,Bills,23321.63,41729.54,,,55.8875798774681
U0008,2018-01,Entertainment,237.48,41729.54,,,0.5690932610328319
U0008,2018-01,Food,2587.05,41729.54,,,6.199565104240306
U0008,2018-01,Groceries,1106.89,41729.54,,,2.652533433150713
U0008,2018-01,Insurance,14085.55,41729.54,,,33.75438598172901
U0008,2018-01,Other,390.94,41729.54,,,0.9368423423790437
U0008,2018-02,Bills,21955.170000000002,36451.79,,,60.23070471985052
U0008,2018-02,Food,4443.24,36451.79,,,12.189360248152422
U0008,2018-02,Groceries,2659.03,36451.79,,,7.294648630423911
U0008,2018-02,Miscellaneous,1580.72,36451.79,,,4.336467427251172
U0008,2018-02,Other,374.87,36451.79,,,1.0283994283956974
U0008,2018-02,Shopping,5438.76,36451.79,,,14.920419545926277
U0008,2018-03,Bills,13191.35,23025.73,,,57.2896060190057
U0008,2018-03,Food,1044.87,23025.73,,,4.537836585419876
U0008,2018-03,Groceries,1369.99,23025.73,,,5.94982222062015
U0008,2018-03,Other,3008.2000000000003,23025.73,,,13.064515218410014
U0008,2018-03,Shopping,4411.32,23025.73,,,19.158219956544265
U0008,2018-04,Bills,20960.72,39784.39,,,52.685789577268885
U0008,2018-04,Fuel,4174.45,39784.39,,,10.492683185540862
U0008,2018-04,Groceries,2032.03,39784.39,,,5.107606274722322
U0008,2018-04,Insurance,8796.7,39784.39,,,22.1109334590778
U0008,2018-04,Miscellaneous,1358.12,39784.39,,,3.4137007001992488
U0008,2018-04,Other,1077.26,39784.39,,,2.7077454247758985
U0008,2018-04,Shopping,1385.11,39784.39,,,3.481541378415001
U0008,2018-05,Bills,2270.11,13170.16,,,17.23676857380624
U0008,2018-05,Entertainment,463.59000000000003,13170.16,,,3.5200027941953627
U0008,2018-05,Food,2143.8399999999997,13170.16,,,16.278010289928137
U0008,2018-05,Fuel,3497.7,13170.16,,,26.55776391478919
U0008,2018-05,Groceries,327.07,13170.16,,,2.4834170579552564
U0008,2018-05,Miscellaneous,2400.61,13170.16,,,18.227644918512762
U0008,2018-05,Other,2067.24,13170.16,,,15.696392450813049
U0008,2018-06,Bills,25940.65,30408.699999999997,,,85.30667210370717
U0008,2018-06,Entertainment,1386.53,30408.699999999997,,,4.559649047805398
U0008,2018-06,Food,825.39,30408.699999999997,,,2.7143218881438536
U0008,2018-06,Miscellaneous,1501.24,30408.699999999997,,,4.936876617546952
U0008,2018-06,Subscription,754.89,30408.699999999997,,,2.482480342796634
U0008,2018-07,Bills,2735.09,47115.62,,,5.805059977986069
U0008,2018-07,Groceries,481.99,47115.62,,,1.022994072878591
U0008,2018-07,Other,1372.6,47115.62,,,2.9132589149840324
U0008,2018-07,Rent,16716.97,47115.62,,,35.4807386594934
U0008,2018-07,Shopping,25659.97,47115.62,,,54.46170505662453
U0008,2018-07,Subscription,149.0,47115.62,,,0.3162433180333825
U0008,2018-08,Entertainment,254.91,20451.620000000003,43979.98,0.5796046291971938,1.2464049302695825
U0008,2018-08,Food,196.86,20451.620000000003,43979.98,0.4476127547124851,0.9625643347568553
U0008,2018-08,Groceries,8376.09,20451.620000000003,43979.98,19.045233763180427,40.95563089867697
U0008,2018-08,Miscellaneous,7653.92,20451.620000000003,43979.98,17.403191179259288,37.424516982028806
U0008,2018-08,Other,3376.29,20451.620000000003,43979.98,7.676879343737763,16.50866777301749
U0008,2018-08,Shopping,593.55,20451.620000000003,43979.98,1.34959133678551,2.9022150812502865
U0008,2018-09,Bills,2630.73,8177.71,168889.74,1.5576612291545953,32.16951933976627
U0008,2018-09,Entertainment,307.91,8177.71,168889.74,0.18231421281126967,3.765235010779302
U0008,2018-09,Food,1678.17,8177.71,168889.74,0.9936482820093159,20.52127062466143
U0008,2018-09,Fuel,2584.47,8177.71,168889.74,1.530270577715378,31.60383530352629
U0008,2018-09,Shopping,288.0,8177.71,168889.74,0.1705254564309235,3.521768319003731
U0008,2018-09,Subscription,688.43,8177.71,168889.74,0.40762097212062737,8.41837140226298
U0008,2018-10,Bills,16100.41,40914.670000000006,,,39.35119114977586
U0008,2018-10,Entertainment,462.41,40914.670000000006,,,1.130181423924475
U0008,2018-10,Food,684.16,40914.670000000006,,,1.6721630652281927
U0008,2018-10,Insurance,23442.3,40914.670000000006,,,57.295586155283665
U0008,2018-10,Subscription,225.39,40914.670000000006,,,0.5508782057878017
U0008,2018-11,Bills,3995.83,41790.219999999994,,,9.561639062919507
U0008,2018-11,Food,1334.14,41790.219999999994,,,3.192469434236049
U0008,2018-11,Fuel,2822.94,41790.219999999994,,,6.755025458109578
U0008,2018-11,Groceries,414.11,41790.219999999994,,,0.9909256280536454
U0008,2018-11,Rent,33223.2,41790.219999999994,,,79.49994041668123
U0008,2018-12,Bills,17399.6,61433.22,,,28.322786922124543
U0008,2018-12,Food,116.0,61433.22,,,0.18882292023761738
U0008,2018-12,Groceries,992.6800000000001,61433.22,,,1.615868417771362
U0008,2018-12,Miscellaneous,4904.06,61433.22,,,7.982749398452499
U0008,2018-12,Rent,35938.24,61433.22,,,58.49968469827888
U0008,2018-12,Shopping,1440.38,61433.22,,,2.3446272228608565
U0008,2018-12,Subscription,642.26,61433.22,,,1.0454604202742424
U0008,2019-01,Bills,12723.380000000001,23574.05,,,53.97197341992573
U0008,2019-01,Entertainment,221.82,23574.05,,,0.9409499004201655
U0008,2019-01,Food,2203.6000000000004,23574.05,,,9.347566497907659
U0008,2019-01,Fuel,3726.21,23574.05,,,15.806405772448942
U0008,2019-01,Groceries,4699.04,23574.05,,,19.93310440929751
U0008,2019-02,Bills,2544.79,9815.869999999999,,,25.92526184637735
U0008,2019-02,Food,116.0,9815.869999999999,,,1.1817597421318742
U0008,2019-02,Groceries,894.72,9815.869999999999,,,9.115035142070955
U0008,2019-02,Other,2303.89,9815.869999999999,,,23.47107286465693
U0008,2019-02,Shopping,3648.72,9815.869999999999,,,37.171641433719074
U0008,2019-02,Subscription,307.75,9815.869999999999,,,3.1352289710438304
U0008,2019-03,Bills,10523.24,63075.76,,,16.683492993187873
U0008,2019-03,Entertainment,164.36,63075.76,,,0.26057553646598947
U0008,2019-03,Food,1814.65,63075.76,,,2.876937194256558
U0008,2019-03,Fuel,7431.0,63075.76,,,11.781070889990069
U0008,2019-03,Groceries,5994.35,63075.76,,,9.503413038542858
U0008,2019-03,Other,3637.3900000000003,63075.76,,,5.766700234765305
U0008,2019-03,Rent,33208.1,63075.76,,,52.647958581870434
U0008,2019-03,Subscription,302.67,63075.76,,,0.47985153092091165
U0008,2019-04,Bills,33154.29,35291.16,,,93.94502759331232
U0008,2019-04,Food,1693.02,35291.16,,,4.797292013070694
U0008,2019-04,Miscellaneous,141.87,35291.16,,,0.40199868749001166
U0008,2019-04,Subscription,301.98,35291.16,,,0.8556817061269734
U0008,2019-05,Bills,12339.810000000001,26859.47,,,45.942120227986635
U0008,2019-05,Food,1684.49,26859.47,,,6.2714938157752185
U0008,2019-05,Groceries,955.27,26859.47,,,3.5565482118597274
U0008,2019-05,Miscellaneous,11046.23,26859.47,,,41.12601626167604
U0008,2019-05,Subscription,833.67,26859.47,,,3.1038214827023762
U0008,2019-06,Bills,13550.890000000001,33762.77,,,40.13559906370242
U0008,2019-06,Food,1247.46,33762.77,,,3.6947797825830055
U0008,2019-06,Groceries,1649.55,33762.77,,,4.885706948807814
U0008,2019-06,Insurance,8821.05,33762.77,,,26.1265589286661
U0008,2019-06,Shopping,7890.07,33762.77,,,23.36914299389535
U0008,2019-06,Subscription,603.75,33762.77,,,1.788212282345317
U0008,2019-07,Bills,2017.5300000000002,35384.25,1145.83,176.07585767522235,5.70177409440641
U0008,2019-07,Food,1992.2800000000002,35384.25,1145.83,173.87221490098884,5.630414661890531
U0008,2019-07,Insurance,17640.059999999998,35384.25,1145.83,1539.5006240018151,49.85285826321032
U0008,2019-07,Miscellaneous,559.45,35384.25,1145.83,48.824869308710724,1.581070674099352
U0008,2019-07,Other,4405.3,35384.25,1145.83,384.463663894295,12.449889428206053
U0008,2019-07,Rent,8458.82,35384.25,1145.83,738.226438476912,23.90560772094929
U0008,2019-07,Subscription,310.81,35384.25,1145.83,27.125315273644436,0.8783851572380368
U0008,2019-08,Food,4867.41,13745.619999999999,51961.53,9.367333871808624,35.41062534829277
U0008,2019-08,Insurance,8139.61,13745.619999999999,51961.53,15.664685008312881,59.216026632483654
U0008,2019-08,Subscription,738.6,13745.619999999999,51961.53,1.4214362048230682,5.373348019223579
U0008,2019-09,Bills,26284.370000000003,42054.37,196659.2,13.365441332009894,62.50092439858213
U0008,2019-09,Food,1099.9099999999999,42054.37,196659.2,0.5592975055324133,2.6154475741760006
U0008,2019-09,Fuel,4068.12,42054.37,196659.2,2.0686141304347823,9.673477453116048
U0008,2019-09,Groceries,2121.95,42054.37,196659.2,1.078998592488935,5.045730087027816
U0008,2019-09,Insurance,8480.02,42054.37,196659.2,4.312038287555324,20.164420487098013
U0009,2018-01,Bills,9506.43,26780.86,42260.69,22.494734468367646,35.49710502201946
U0009,2018-01,Food,2210.38,26780.86,42260.69,5.230345268853869,8.25358110232457
U0009,2018-01,Fuel,2138.69,26780.86,42260.69,5.060707716793076,7.985889922877757
U0009,2018-01,Groceries,4228.53,26780.86,42260.69,10.005823378652833,15.789373455520098
U0009,2018-01,Other,554.73,26780.86,42260.69,1.3126382934116787,2.0713673870069895
U0009,2018-01,Shopping,8142.1,26780.86,42260.69,19.266367870472536,30.40268311025113
U0009,2018-02,Bills,13084.71,15794.119999999999,39793.23,32.88174898091961,82.84545134518416
U0009,2018-02,Miscellaneous,2488.51,15794.119999999999,39793.23,6.253601429187829,15.755926889247393
U0009,2018-02,Subscription,220.9,15794.119999999999,39793.23,0.5551195517428467,1.398621765568452
U0009,2018-03,Bills,26838.32,35872.43,,,74.81600772515272
U0009,2018-03,Entertainment,209.49,35872.43,,,0.5839860862506387
U0009,2018-03,Food,4547.25,35872.43,,,12.676169414784558
U0009,2018-03,Groceries,2812.61,35872.43,,,7.840589555823232
U0009,2018-03,Other,1464.76,35872.43,,,4.083247217988856
U0009,2018-04,Bills,14133.0,18246.53,161118.62,8.771798070266492,77.45582310718805
U0009,2018-04,Food,3036.21,18246.53,161118.62,1.8844563092707722,16.6399309896183
U0009,2018-04,Groceries,789.3199999999999,18246.53,161118.62,0.4898999259055223,4.325863602558952
U0009,2018-04,Shopping,288.0,18246.53,161118.62,0.17875028969339485,1.578382300634696
U0009,2018-05,Bills,1250.72,15078.69,,,8.294619758082433
U0009,2018-05,Food,7029.15,15078.69,,,46.616450102760915
U0009,2018-05,Fuel,2937.15,15078.69,,,19.47881414101623
U0009,2018-05,Groceries,1166.98,15078.69,,,7.739266474740179
U0009,2018-05,Miscellaneous,2694.69,15078.69,,,17.870849523400242
U0009,2018-06,Bills,6912.610000000001,21637.4,41362.59,16.712227159856287,31.947507556360744
U0009,2018-06,Food,1585.9099999999999,21637.4,41362.59,3.834165123605654,7.3294850582787205
U0009,2018-06,Groceries,863.39,21637.4,41362.59,2.0873692870780096,3.9902668527641953
U0009,2018-06,Investment,7945.64,21637.4,41362.59,19.209725503166027,36.72178727573553
U0009,2018-06,Other,4180.85,21637.4,41362.59,10.107805144697178,19.32233077911394
U0009,2018-06,Subscription,149.0,21637.4,41362.59,0.3602288928232009,0.6886224777468641
U0009,2018-07,Bills,11205.65,17211.25,,,65.10654368508969
U0009,2018-07,Food,5932.27,17211.25,,,34.46739777761639
U0009,2018-07,Miscellaneous,73.33,17211.25,,,0.4260585372939212
U0009,2018-08,Bills,4585.86,25748.6,,,17.810133366474293
U0009,2018-08,Food,5618.5,25748.6,,,21.820603838655305
U0009,2018-08,Insurance,8877.3,25748.6,,,34.476825924516284
U0009,2018-08,Other,992.39,25748.6,,,3.854151293662568
U0009,2018-08,Shopping,5674.55,25748.6,,,22.03828557669155
U0009,2018-09,Entertainment,546.43,15794.83,,,3.4595497387436267
U0009,2018-09,Food,6185.92,15794.83,,,39.164207528666026
U0009,2018-09,Groceries,1049.57,15794.83,,,6.645022453549673
U0009,2018-09,Insurance,5240.12,15794.83,,,33.176172203182944
