user_id,month,category,monthly_category_spending,total_expense,monthly_income,total_income,total_savings,savings_rate,profile_monthly_income,profile_monthly_expense,income_for_budget,percentage_of_income,percentage_of_expenses,estimated_savings,estimated_savings_rate,category_spending_ratio,age,occupation,savings_goal,financial_goal,credit_score,total_debt,debt_to_income_ratio,expense_to_income_ratio,historical_category_avg,expense_capacity,base_category_budget,savings_adjustment_factor,adjusted_category_budget,recommended_budget
U0002,2019-05,Shopping,26271.02,83278.0,202071.67,202071.67,118793.67,58.79,96900.0,71200.0,202071.67,13.000842720802968,31.54617065731646,118793.67,58.787889465158585,0.1300084272080297,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.4121211053484142,10089.765294117647,71200.0,10089.765294117647,0.9,9080.788764705883,9080.79
U0002,2019-05,Subscription,153.49,83278.0,202071.67,202071.67,118793.67,58.79,96900.0,71200.0,202071.67,0.0759581983956484,0.1843103820937102,118793.67,58.787889465158585,0.0007595819839564,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.4121211053484142,654.295,71200.0,654.295,0.9,588.8655,588.87
U0002,2019-06,Bills,32423.7,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,34.070773165928536,63.40507405638027,44028.34,46.26491069842053,0.3407077316592853,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,24008.615238095237,71200.0,24008.615238095237,0.9,21607.753714285715,21607.75
U0002,2019-06,Food,1659.58,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,1.743884064147882,3.24533575139443,44028.34,46.26491069842053,0.0174388406414788,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,3048.306666666667,71200.0,3048.306666666667,0.9,2743.476,2743.48
U0002,2019-06,Groceries,2058.99,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,2.163583466443225,4.026388519241986,44028.34,46.26491069842053,0.0216358346644322,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,2897.732380952381,71200.0,2897.732380952381,0.9,2607.959142857143,2607.96
U0002,2019-06,Insurance,8843.13,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,9.292347150597172,17.29288491258549,44028.34,46.26491069842053,0.0929234715059717,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,12549.794545454544,71200.0,12549.794545454544,0.9,11294.815090909091,11294.82
U0002,2019-06,Miscellaneous,4341.65,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,4.562199018491215,8.490167370685128,44028.34,46.26491069842053,0.0456219901849121,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,3401.8575,71200.0,3401.8575,0.9,3061.67175,3061.67
U0002,2019-06,Subscription,1810.34,51137.39,95165.73,95165.73,44028.34,46.26,96900.0,71200.0,95165.73,1.902302435971436,3.5401493897126937,44028.34,46.26491069842053,0.0190230243597143,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.5373508930157946,654.295,71200.0,654.295,0.9,588.8655,588.87
U0002,2019-07,Bills,29199.77,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,53.88171946778466,62.44509546583018,7431.639999999999,13.713448484887628,0.5388171946778466,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,24008.615238095237,71200.0,24008.615238095237,0.9,21607.753714285715,21607.75
U0002,2019-07,Food,1671.69,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,3.084734284451588,3.57498848926802,7431.639999999999,13.713448484887628,0.0308473428445158,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,3048.306666666667,71200.0,3048.306666666667,0.9,2743.476,2743.48
U0002,2019-07,Fuel,3726.33,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,6.876118123683509,7.968933748011953,7431.639999999999,13.713448484887628,0.068761181236835,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,5159.7,71200.0,5159.7,0.9,4643.73,4643.73
U0002,2019-07,Groceries,1196.41,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,2.2077101288281464,2.558579628068094,7431.639999999999,13.713448484887628,0.0220771012882814,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,2897.732380952381,71200.0,2897.732380952381,0.9,2607.959142857143,2607.96
U0002,2019-07,Rent,8314.94,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,15.34338333731606,17.78189424412076,7431.639999999999,13.713448484887628,0.1534338333731606,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,32494.045000000002,71200.0,32494.045000000002,0.9,29244.6405,29244.64
U0002,2019-07,Shopping,2651.57,46760.71,54192.35,54192.35,7431.64,13.71,96900.0,71200.0,54192.35,4.89288617304841,5.670508424700994,7431.639999999999,13.713448484887628,0.0489288617304841,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.8628655151511238,10089.765294117647,71200.0,10089.765294117647,0.9,9080.788764705883,9080.79
U0002,2019-08,Bills,47936.34,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,49.46990712074303,33.982374887248454,-44162.35999999999,-45.57519091847264,0.4946990712074303,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,24008.615238095237,71200.0,24008.615238095237,1.0,24008.615238095237,24008.62
U0002,2019-08,Food,5030.57,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,5.191506707946337,3.5662029190494198,-44162.35999999999,-45.57519091847264,0.0519150670794633,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,3048.306666666667,71200.0,3048.306666666667,1.0,3048.306666666667,3048.31
U0002,2019-08,Fuel,3322.95,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,3.4292569659442727,2.355660290952172,-44162.35999999999,-45.57519091847264,0.0342925696594427,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,5159.7,71200.0,5159.7,1.0,5159.7,5159.7
U0002,2019-08,Groceries,442.82,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,0.4569865841073271,0.3139179012743017,-44162.35999999999,-45.57519091847264,0.0045698658410732,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,2897.732380952381,71200.0,2897.732380952381,1.0,2897.732380952381,2897.73
U0002,2019-08,Insurance,8456.97,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,8.727523219814241,5.995199569892352,-44162.35999999999,-45.57519091847264,0.0872752321981424,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,12549.794545454544,71200.0,12549.794545454544,1.0,12549.794545454544,12549.79
U0002,2019-08,Investment,20924.58,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,21.59399380804954,14.833567225161982,-44162.35999999999,-45.57519091847264,0.2159399380804953,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,20924.58,71200.0,20924.58,1.0,20924.58,20924.58
U0002,2019-08,Miscellaneous,2020.5,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,2.085139318885449,1.432345240785707,-44162.35999999999,-45.57519091847264,0.0208513931888544,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,3401.8575,71200.0,3401.8575,1.0,3401.8575,3401.86
U0002,2019-08,Rent,52927.630000000005,141062.36,,0.0,-141062.36,0.0,96900.0,71200.0,96900.0,54.62087719298246,37.520731965635626,-44162.35999999999,-45.57519091847264,0.5462087719298246,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,1.4557519091847264,32494.045000000002,71200.0,32494.045000000002,1.0,32494.045000000002,32494.04
U0002,2019-09,Bills,18736.97,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,19.33639834881321,27.002484515015173,27510.2,28.390299277605774,0.1933639834881321,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,24008.615238095237,71200.0,24008.615238095237,0.9,21607.753714285715,21607.75
U0002,2019-09,Food,2211.12,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,2.281857585139319,3.186520209022075,27510.2,28.390299277605774,0.0228185758513931,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,3048.306666666667,71200.0,3048.306666666667,0.9,2743.476,2743.48
U0002,2019-09,Fuel,5867.1,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,6.054798761609908,8.455277288592848,27510.2,28.390299277605774,0.060547987616099,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,5159.7,71200.0,5159.7,0.9,4643.73,4643.73
U0002,2019-09,Groceries,2641.0600000000004,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,2.7255521155830755,3.806121360776368,27510.2,28.390299277605774,0.0272555211558307,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,2897.732380952381,71200.0,2897.732380952381,0.9,2607.959142857143,2607.96
U0002,2019-09,Insurance,8073.43,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,8.33171310629515,11.634894465757217,27510.2,28.390299277605774,0.0833171310629515,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,12549.794545454544,71200.0,12549.794545454544,0.9,11294.815090909091,11294.82
U0002,2019-09,Rent,16422.61,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,16.947997936016513,23.667181631882496,27510.2,28.390299277605774,0.1694799793601651,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,32494.045000000002,71200.0,32494.045000000002,0.9,29244.6405,29244.64
U0002,2019-09,Shopping,13894.18,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,14.338679050567595,20.02337519347224,27510.2,28.390299277605774,0.1433867905056759,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,10089.765294117647,71200.0,10089.765294117647,0.9,9080.788764705883,9080.79
U0002,2019-09,Subscription,1543.33,69389.8,,0.0,-69389.8,0.0,96900.0,71200.0,96900.0,1.5927038183694529,2.2241453354815834,27510.2,28.390299277605774,0.0159270381836945,50,Software Engineer,17900.0,Debt Repayment,688,705900.0,0.6070691434468525,0.7160970072239422,654.295,71200.0,654.295,0.9,588.8655,588.87
U0003,2018-01,Bills,24130.04,38022.12,,0.0,-38022.12,0.0,114800.0,32000.0,114800.0,21.01919860627178,63.463163021946166,76777.88,66.87968641114983,0.2101919860627177,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3312031358885017,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-01,Groceries,7103.719999999999,38022.12,,0.0,-38022.12,0.0,114800.0,32000.0,114800.0,6.187909407665504,18.683124454922552,76777.88,66.87968641114983,0.061879094076655,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3312031358885017,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-01,Miscellaneous,6788.36,38022.12,,0.0,-38022.12,0.0,114800.0,32000.0,114800.0,5.913205574912891,17.85371252313127,76777.88,66.87968641114983,0.0591320557491289,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3312031358885017,3350.4080000000004,32000.0,3350.4080000000004,0.9,3015.3672000000006,3015.37
U0003,2018-02,Bills,17130.97,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,14.922447735191636,21.512689696206035,35168.07000000001,30.634207317073177,0.1492244773519163,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-02,Entertainment,311.82,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,0.2716202090592334,0.3915765949663659,35168.07000000001,30.634207317073177,0.0027162020905923,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,457.31333333333333,32000.0,457.31333333333333,0.9,411.582,411.58
U0003,2018-02,Food,129.79,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,0.1130574912891986,0.1629873845830435,35168.07000000001,30.634207317073177,0.0011305749128919,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-02,Groceries,3963.73,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,3.452726480836237,4.977563648149681,35168.07000000001,30.634207317073177,0.0345272648083623,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-02,Insurance,50419.38,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,43.91932055749129,63.31553184758928,35168.07000000001,30.634207317073177,0.4391932055749128,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,18111.438000000002,32000.0,18111.438000000002,0.9,16300.294200000002,16300.29
U0003,2018-02,Rent,7676.24,79631.93,,0.0,-79631.93,0.0,114800.0,32000.0,114800.0,6.6866202090592335,9.639650828505602,35168.07000000001,30.634207317073177,0.0668662020905923,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.6936579268292682,17911.3275,32000.0,17911.3275,0.9,16120.19475,16120.19
U0003,2018-03,Bills,26691.6,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,58.26914978639928,67.84098152822921,6463.07,14.10921765311872,0.5826914978639928,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-03,Entertainment,1373.95,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,2.999404245119187,3.492114244582959,6463.07,14.10921765311872,0.0299940424511918,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,457.31333333333333,32000.0,457.31333333333333,0.9,411.582,411.58
U0003,2018-03,Food,1212.12,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,2.6461209458814867,3.080797349353249,6463.07,14.10921765311872,0.0264612094588148,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-03,Groceries,1040.27,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,2.270963465970477,2.6440130173676737,6463.07,14.10921765311872,0.0227096346597047,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-03,Insurance,8419.12,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,18.37937644613549,21.39854352695024,6463.07,14.10921765311872,0.1837937644613548,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,18111.438000000002,32000.0,18111.438000000002,0.9,16300.294200000002,16300.29
U0003,2018-03,Shopping,607.3,39344.36,45807.43,45807.43,6463.07,14.11,114800.0,32000.0,45807.43,1.3257674573753646,1.5435503335166718,6463.07,14.10921765311872,0.0132576745737536,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.8589078234688128,8909.123636363636,32000.0,8909.123636363636,0.9,8018.211272727272,8018.21
U0003,2018-04,Bills,24706.47,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,21.521315331010456,70.52277660238882,79766.68,69.4831707317073,0.2152131533101045,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-04,Entertainment,328.02,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,0.2857317073170731,0.9363086341802604,79766.68,69.4831707317073,0.0028573170731707,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,457.31333333333333,32000.0,457.31333333333333,0.9,411.582,411.58
U0003,2018-04,Food,1547.09,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,1.3476393728222995,4.416053060343696,79766.68,69.4831707317073,0.0134763937282229,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-04,Groceries,1743.51,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,1.5187369337979093,4.976719306077757,79766.68,69.4831707317073,0.015187369337979,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-04,Miscellaneous,655.61,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,0.5710888501742161,1.871389865419549,79766.68,69.4831707317073,0.0057108885017421,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,3350.4080000000004,32000.0,3350.4080000000004,0.9,3015.3672000000006,3015.37
U0003,2018-04,Other,208.99,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,0.1820470383275261,0.5965463735666503,79766.68,69.4831707317073,0.0018204703832752,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,1519.92,32000.0,1519.92,0.9,1367.928,1367.93
U0003,2018-04,Shopping,5843.63,35033.32,,0.0,-35033.32,0.0,114800.0,32000.0,114800.0,5.090270034843206,16.680206158023275,79766.68,69.4831707317073,0.050902700348432,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.3051682926829268,8909.123636363636,32000.0,8909.123636363636,0.9,8018.211272727272,8018.21
U0003,2018-05,Bills,11707.96,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,10.198571428571428,10.938689036430684,7767.429999999993,6.766054006968634,0.1019857142857142,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-05,Food,10883.07,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,9.48002613240418,10.167998395254829,7767.429999999993,6.766054006968634,0.0948002613240418,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-05,Groceries,971.0,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,0.8458188153310104,0.9072004904675276,7767.429999999993,6.766054006968634,0.0084581881533101,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-05,Investment,27993.87,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,24.38490418118467,26.15453408247601,7767.429999999993,6.766054006968634,0.2438490418118467,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,27993.87,32000.0,27993.87,0.9,25194.483,25194.48
U0003,2018-05,Miscellaneous,1625.65,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,1.4160714285714286,1.5188367428718192,7767.429999999993,6.766054006968634,0.0141607142857142,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,3350.4080000000004,32000.0,3350.4080000000004,0.9,3015.3672000000006,3015.37
U0003,2018-05,Rent,46416.94,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,40.43287456445993,43.36711713079486,7767.429999999993,6.766054006968634,0.4043287456445993,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,17911.3275,32000.0,17911.3275,0.9,16120.19475,16120.19
U0003,2018-05,Shopping,7434.08,107032.57,,0.0,-107032.57,0.0,114800.0,32000.0,114800.0,6.475679442508711,6.945624121704262,7767.429999999993,6.766054006968634,0.0647567944250871,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.9323394599303136,8909.123636363636,32000.0,8909.123636363636,0.9,8018.211272727272,8018.21
U0003,2018-06,Bills,31656.39,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,27.57525261324042,49.20973307282052,50470.47,43.96382404181185,0.2757525261324042,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-06,Food,391.9,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,0.341376306620209,0.6092070002687723,50470.47,43.96382404181185,0.003413763066202,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-06,Fuel,2820.14,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,2.456567944250871,4.383896478024944,50470.47,43.96382404181185,0.0245656794425087,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,3836.1676923076925,32000.0,3836.1676923076925,0.9,3452.5509230769235,3452.55
U0003,2018-06,Groceries,516.16,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,0.4496167247386759,0.8023686788944362,50470.47,43.96382404181185,0.0044961672473867,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-06,Insurance,8911.0,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,7.762195121951219,13.852114262299134,50470.47,43.96382404181185,0.0776219512195122,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,18111.438000000002,32000.0,18111.438000000002,0.9,16300.294200000002,16300.29
U0003,2018-06,Miscellaneous,5551.58,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,4.8358710801393725,8.629909156805592,50470.47,43.96382404181185,0.0483587108013937,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,3350.4080000000004,32000.0,3350.4080000000004,0.9,3015.3672000000006,3015.37
U0003,2018-06,Shopping,13932.55,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,12.136367595818816,21.658093880057883,50470.47,43.96382404181185,0.1213636759581881,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,8909.123636363636,32000.0,8909.123636363636,0.9,8018.211272727272,8018.21
U0003,2018-06,Subscription,549.81,64329.53,,0.0,-64329.53,0.0,114800.0,32000.0,114800.0,0.4789285714285713,0.8546774708287158,50470.47,43.96382404181185,0.0047892857142857,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.5603617595818815,554.7239999999999,32000.0,554.7239999999999,0.9,499.25159999999994,499.25
U0003,2018-07,Bills,9632.85,15614.06,,5616.31,-9997.75,-178.01,114800.0,32000.0,114800.0,8.390984320557491,61.69343527564259,99185.94,86.3989024390244,0.0839098432055749,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.136010975609756,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-07,Food,3324.99,15614.06,,5616.31,-9997.75,-178.01,114800.0,32000.0,114800.0,2.8963327526132403,21.29484579923479,99185.94,86.3989024390244,0.0289633275261324,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.136010975609756,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-07,Fuel,1662.31,15614.06,,5616.31,-9997.75,-178.01,114800.0,32000.0,114800.0,1.448005226480836,10.646238070047124,99185.94,86.3989024390244,0.0144800522648083,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.136010975609756,3836.1676923076925,32000.0,3836.1676923076925,0.9,3452.5509230769235,3452.55
U0003,2018-07,Other,195.46,15614.06,,5616.31,-9997.75,-178.01,114800.0,32000.0,114800.0,0.1702613240418118,1.2518204746235126,99185.94,86.3989024390244,0.0017026132404181,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.136010975609756,1519.92,32000.0,1519.92,0.9,1367.928,1367.93
U0003,2018-07,Subscription,798.45,15614.06,,5616.31,-9997.75,-178.01,114800.0,32000.0,114800.0,0.69551393728223,5.113660380451978,99185.94,86.3989024390244,0.0069551393728223,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.136010975609756,554.7239999999999,32000.0,554.7239999999999,0.9,499.25159999999994,499.25
U0003,2018-08,Bills,20440.23,29822.45,176264.99,176264.99,146442.54,83.08,114800.0,32000.0,176264.99,11.596307355192884,68.53974103401967,146442.53999999998,83.08089995636682,0.1159630735519288,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.1691910004363317,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-08,Food,2508.21,29822.45,176264.99,176264.99,146442.54,83.08,114800.0,32000.0,176264.99,1.4229768486640486,8.410476000462738,146442.53999999998,83.08089995636682,0.0142297684866404,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.1691910004363317,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-08,Groceries,546.6,29822.45,176264.99,176264.99,146442.54,83.08,114800.0,32000.0,176264.99,0.3101012855700953,1.8328474018734209,146442.53999999998,83.08089995636682,0.0031010128557009,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.1691910004363317,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
U0003,2018-08,Miscellaneous,3519.91,29822.45,176264.99,176264.99,146442.54,83.08,114800.0,32000.0,176264.99,1.996942217510125,11.802886751423843,146442.53999999998,83.08089995636682,0.0199694221751012,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.1691910004363317,3350.4080000000004,32000.0,3350.4080000000004,0.9,3015.3672000000006,3015.37
U0003,2018-08,Other,2807.5,29822.45,176264.99,176264.99,146442.54,83.08,114800.0,32000.0,176264.99,1.592772336696017,9.414048812220324,146442.53999999998,83.08089995636682,0.0159277233669601,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.1691910004363317,1519.92,32000.0,1519.92,0.9,1367.928,1367.93
U0003,2018-09,Bills,24536.92,46315.34,,0.0,-46315.34,0.0,114800.0,32000.0,114800.0,21.37362369337979,52.97795503606365,68484.66,59.65562717770035,0.2137362369337979,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.4034437282229965,17728.123,32000.0,17728.123,0.9,15955.3107,15955.31
U0003,2018-09,Food,3909.99,46315.34,,0.0,-46315.34,0.0,114800.0,32000.0,114800.0,3.4059146341463413,8.44210579043574,68484.66,59.65562717770035,0.0340591463414634,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.4034437282229965,2391.0665,32000.0,2391.0665,0.9,2151.95985,2151.96
U0003,2018-09,Groceries,2851.17,46315.34,,0.0,-46315.34,0.0,114800.0,32000.0,114800.0,2.48359756097561,6.155994968405717,68484.66,59.65562717770035,0.0248359756097561,36,Consultant,18100.0,Travel,789,380200.0,0.2759872241579558,0.4034437282229965,2353.774375,32000.0,2353.774375,0.9,2118.3969375,2118.4
